SITE_ID,DOC,PTL,NITRATE_N
NLA17_SC_10011,NA,26.47125,NA
NLA17_SC_10012,NA,9.395,NA
NLA17_SC_10015,NA,37.8675,NA
NLA17_SC_10016,NA,31.84,NA
NLA17_SC_10023,NA,19.56875,NA
NLA17_SC_10024,NA,47.6825,NA
NLA17_SC_10027,NA,20.7975,NA
NLA17_SC_HP002,NA,6.89125,NA
NLA17_SD_10001,NA,16.42,NA
NLA17_SD_10001,NA,11.77125,NA
NLA17_SD_10002,NA,260.01625,NA
NLA17_SD_10003,NA,223.11,NA
NLA17_SD_10004,NA,22.21375,NA
NLA17_SD_10005,NA,59.22,NA
NLA17_SD_10006,NA,71.45,NA
NLA17_SD_10007,NA,239.6025,NA
NLA17_SD_10008,NA,300.42625,NA
NLA17_SD_10009,NA,26.03,NA
NLA17_SD_10010,NA,184.745,NA
NLA17_SD_10010,NA,238.05875,NA
NLA17_SD_10011,NA,181.4875,NA
NLA17_SD_10012,NA,339.24125,NA
NLA17_SD_10013,NA,1174.063,NA
NLA17_SD_10014,NA,49.22125,NA
NLA17_SD_10015,NA,121.2875,NA
NLA17_SD_10016,NA,93.6675,NA
NLA17_SD_10017,NA,40.354,NA
NLA17_SD_10019,NA,366.39,NA
NLA17_SD_10020,NA,255.39,NA
NLA17_SD_10022,NA,68.31375,NA
NLA17_SD_10023,NA,241.0625,NA
NLA17_SD_10025,NA,26.0625,NA
NLA17_SD_10033,NA,453.7275,NA
NLA17_SD_10035,NA,444.01125,NA
NLA17_SD_10037,NA,1250.925,NA
NLA17_SD_10039,NA,170.29125,NA
NLA17_SD_10042,NA,32.64,NA
NLA17_SD_10052,NA,40.45375,NA
NLA17_SD_10053,NA,19.8625,NA
NLA17_SD_10057,NA,320.06875,NA
NLA17_SD_10067,NA,757.213,NA
NLA17_SD_10073,NA,218.34875,NA
NLA17_SD_10081,NA,187.49375,NA
NLA17_SD_10088,NA,182.55125,NA
NLA17_SD_10090,NA,340.24875,NA
NLA17_SD_10092,NA,66.5275,NA
NLA17_SD_10093,NA,134.55875,NA
NLA17_SD_10097,NA,473.0925,NA
NLA17_SD_10098,NA,286.4425,NA
NLA17_SD_10104,NA,464.01375,NA
NLA17_SD_10105,NA,1231.155,NA
NLA17_SD_10111,NA,509.00375,NA
NLA17_SD_10112,NA,1578.888,NA
NLA17_SD_10114,NA,23.8175,NA
NLA17_SD_HP001,NA,275.62375,NA
NLA17_TN_10001,NA,409.8625,NA
NLA17_TN_10001,NA,588.96125,NA
NLA17_TN_10002,NA,140.4875,NA
NLA17_TN_10003,NA,463.12625,NA
NLA17_TN_10003,NA,591.715,NA
NLA17_TN_10004,NA,48.5825,NA
NLA17_TN_10005,NA,59.2,NA
NLA17_TN_10006,NA,41.27,NA
NLA17_TN_10015,NA,15.22375,NA
NLA17_TN_10022,NA,107.77875,NA
NLA17_TN_10023,NA,39.8275,NA
NLA17_TX_10001,NA,134.5625,NA
NLA17_TX_10001,NA,251.5825,NA
NLA17_TX_10002,NA,25.395,NA
NLA17_TX_10003,NA,16.3,NA
NLA17_TX_10004,NA,23.31875,NA
NLA17_TX_10005,NA,26.145,NA
NLA17_TX_10006,NA,86.135,NA
NLA17_TX_10007,NA,44.845,NA
NLA17_TX_10008,NA,282.59375,NA
NLA17_TX_10008,NA,397.59125,NA
NLA17_TX_10009,NA,20.39,NA
NLA17_TX_10010,NA,19.43875,NA
NLA17_TX_10011,NA,108.145,NA
NLA17_TX_10013,NA,88.12,NA
NLA17_TX_10014,NA,87.7375,NA
NLA17_TX_10015,NA,120.34125,NA
NLA17_TX_10016,NA,32.4225,NA
NLA17_TX_10017,NA,175.3325,NA
NLA17_TX_10019,NA,53.165,NA
NLA17_TX_10020,NA,18.5575,NA
NLA17_TX_10021,NA,13.58625,NA
NLA17_TX_10022,NA,99.7275,NA
NLA17_TX_10025,NA,71.385,NA
NLA17_TX_10030,NA,95.145,NA
NLA17_TX_10032,NA,275.4675,NA
NLA17_TX_10040,NA,61.755,NA
NLA17_TX_10047,NA,464.23875,NA
NLA17_TX_10048,NA,20.41,NA
NLA17_TX_10049,NA,14.4525,NA
NLA17_TX_10070,NA,20.67625,NA
NLA17_TX_10072,NA,27.11,NA
NLA17_TX_10085,NA,14.435,NA
NLA17_TX_10086,NA,40.00125,NA
NLA17_TX_10087,NA,58.8975,NA
NLA17_TX_10088,NA,414.22375,NA
NLA17_TX_10089,NA,33.37875,NA
NLA17_TX_10092,NA,33.43375,NA
NLA17_TX_10096,NA,26.8484,NA
NLA17_TX_10099,NA,21.695,NA
NLA17_TX_10110,NA,37.34125,NA
NLA17_TX_10112,NA,39.20875,NA
NLA17_TX_10121,NA,188.493,NA
NLA17_TX_10136,NA,79.10125,NA
NLA17_TX_10144,NA,138.049,NA
NLA17_TX_HP002,NA,15.2925,NA
NLA17_TX_HP003,NA,43.31875,NA
NLA17_TX_HP004,NA,49.57625,NA
NLA17_TX_HP005,NA,56.965,NA
NLA17_UT_10001,NA,9.13125,NA
NLA17_UT_10001,NA,6.02,NA
NLA17_UT_10002,NA,8.45125,NA
NLA17_UT_10003,NA,142.31125,NA
NLA17_UT_10004,NA,21.75125,NA
NLA17_UT_10005,NA,73.70625,NA
NLA17_UT_10006,NA,41.48125,NA
NLA17_UT_10006,NA,55.30875,NA
NLA17_UT_10007,NA,64.105,NA
NLA17_UT_10008,NA,19.58375,NA
NLA17_UT_10009,NA,11.38875,NA
NLA17_UT_10010,NA,36.1825,NA
NLA17_UT_10013,NA,426.8175,NA
NLA17_UT_10019,NA,9.66,NA
NLA17_UT_10022,NA,11.7925,NA
NLA17_UT_10028,NA,219.365,NA
NLA17_UT_10056,NA,7.235,NA
NLA17_UT_10058,NA,33.55875,NA
NLA17_UT_10064,NA,19.66625,NA
NLA17_UT_10066,NA,30.70125,NA
NLA17_UT_10082,NA,10.30875,NA
NLA17_UT_10094,NA,18.015,NA
NLA17_UT_10100,NA,6.64375,NA
NLA17_UT_10120,NA,29.02625,NA
NLA17_UT_10140,NA,36.9,NA
NLA17_UT_HP002,NA,15.45875,NA
NLA17_VA_10001,NA,74.07875,NA
NLA17_VA_10001,NA,93.865,NA
NLA17_VA_10002,NA,104.6075,NA
NLA17_VA_10003,NA,27.36,NA
NLA17_VA_10004,NA,35.00125,NA
NLA17_VA_10005,NA,36.69625,NA
NLA17_VA_10006,NA,34.1325,NA
NLA17_VA_10006,NA,46.9225,NA
NLA17_VA_10007,NA,33.06875,NA
NLA17_VA_10008,NA,15.03625,NA
NLA17_VA_10009,NA,95.83375,NA
NLA17_VA_10010,NA,16.07,NA
NLA17_VA_10012,NA,92.88,NA
NLA17_VA_10013,NA,213.50375,NA
NLA17_VA_10014,NA,45,NA
NLA17_VA_10015,NA,21.985,NA
NLA17_VA_10019,NA,77.13125,NA
NLA17_VA_10020,NA,25.365,NA
NLA17_VA_10034,NA,73.72125,NA
NLA17_VA_10035,NA,89.275,NA
NLA17_VA_10036,NA,41.9225,NA
NLA17_VA_10037,NA,31.3925,NA
NLA17_VA_10039,NA,111.22125,NA
NLA17_VA_10049,NA,7.59375,NA
NLA17_VA_HP001,NA,5.21375,NA
NLA17_VA_HP003,NA,13.58375,NA
NLA17_VA_HP004,NA,9.7875,NA
NLA17_VA_HP005,NA,11.17875,NA
NLA17_VA_HP006,NA,11.705,NA
NLA17_VA_HP007,NA,4.2,NA
NLA17_VA_HP008,NA,20.80625,NA
NLA17_VT_10001,NA,10.27875,NA
NLA17_VT_10001,NA,5.82625,NA
NLA17_VT_10002,NA,9.83875,NA
NLA17_VT_10003,NA,4.5425,NA
NLA17_VT_10003,NA,2.95375,NA
NLA17_VT_10004,NA,15.41625,NA
NLA17_VT_10005,NA,12.1425,NA
NLA17_VT_10007,NA,17.06875,NA
NLA17_VT_10009,NA,6.88125,NA
NLA17_VT_10016,NA,8.13375,NA
NLA17_VT_10018,NA,9.33375,NA
NLA17_VT_10019,NA,10.545,NA
NLA17_WA_10001,NA,28.09125,NA
NLA17_WA_10001,NA,33.60375,NA
NLA17_WA_10002,NA,9.68625,NA
NLA17_WA_10003,NA,33.17625,NA
NLA17_WA_10004,NA,12.145,NA
NLA17_WA_10005,NA,38.39875,NA
NLA17_WA_10006,NA,28.66875,NA
NLA17_WA_10007,NA,34.40625,NA
NLA17_WA_10007,NA,34.80375,NA
NLA17_WA_10008,NA,23.685,NA
NLA17_WA_10009,NA,22.88125,NA
NLA17_WA_10010,NA,32.65,NA
NLA17_WA_10011,NA,21.375,NA
NLA17_WA_10012,NA,35.54625,NA
NLA17_WA_10013,NA,31.185,NA
NLA17_WA_10014,NA,36.516,NA
NLA17_WA_10015,NA,18.8125,NA
NLA17_WA_10017,NA,15.9359,NA
NLA17_WA_10018,NA,49.4325,NA
NLA17_WA_10021,NA,14.05375,NA
NLA17_WA_10022,NA,55.89,NA
NLA17_WA_10023,NA,80.475,NA
NLA17_WA_10025,NA,64.90125,NA
NLA17_WA_10026,NA,81.48125,NA
NLA17_WA_10027,NA,13.455,NA
NLA17_WA_10038,NA,5.57875,NA
NLA17_WA_10048,NA,27.4325,NA
NLA17_WA_10049,NA,29.67,NA
NLA17_WA_10050,NA,15.65125,NA
NLA17_WA_10052,NA,8.2275,NA
NLA17_WA_10056,NA,19.64625,NA
NLA17_WA_10057,NA,174.555,NA
NLA17_WA_10060,NA,1.93625,NA
NLA17_WA_10064,NA,59.40625,NA
NLA17_WA_HP001,NA,10.54875,NA
NLA17_WA_HP002,NA,3.89125,NA
NLA17_WA_HP003,NA,34.20875,NA
NLA17_WI_10001,NA,92.4,NA
NLA17_WI_10001,NA,68.6,NA
NLA17_WI_10002,NA,9.14,NA
NLA17_WI_10003,NA,12.5,NA
NLA17_WI_10004,NA,10.6,NA
NLA17_WI_10005,NA,32.4,NA
NLA17_WI_10006,NA,11.8,NA
NLA17_WI_10007,NA,38.9,NA
NLA17_WI_10008,NA,53.1,NA
NLA17_WI_10008,NA,19.5,NA
NLA17_WI_10009,NA,204,NA
NLA17_WI_10010,NA,43.4,NA
NLA17_WI_10011,NA,127,NA
NLA17_WI_10012,NA,28.9,NA
NLA17_WI_10013,NA,14.1,NA
NLA17_WI_10014,NA,20.5,NA
NLA17_WI_10016,NA,18.2,NA
NLA17_WI_10017,NA,31.4,NA
NLA17_WI_10020,NA,17.8,NA
NLA17_WI_10021,NA,9.39,NA
NLA17_WI_10022,NA,11.6,NA
NLA17_WI_10024,NA,25,NA
NLA17_WI_10025,NA,30,NA
NLA17_WI_10027,NA,39.8,NA
NLA17_WI_10028,NA,37.6,NA
NLA17_WI_10066,NA,10.7,NA
NLA17_WI_10069,NA,24.1,NA
NLA17_WI_10070,NA,20.1,NA
NLA17_WI_10072,NA,20.6,NA
NLA17_WI_10073,NA,58.5,NA
NLA17_WI_10076,NA,49.5,NA
NLA17_WI_10077,NA,19.1,NA
NLA17_WI_10078,NA,23.5,NA
NLA17_WI_10079,NA,8.39,NA
NLA17_WI_10080,NA,15,NA
NLA17_WI_10085,NA,38,NA
NLA17_WI_10086,NA,33.2,NA
NLA17_WI_10089,NA,5.49,NA
NLA17_WI_10092,NA,33.2,NA
NLA17_WI_10102,NA,19.7,NA
NLA17_WI_10108,NA,110,NA
NLA17_WI_10109,NA,38.2,NA
NLA17_WI_10110,NA,286,NA
NLA17_WI_10111,NA,11.3,NA
NLA17_WI_10112,NA,16.2,NA
NLA17_WI_10118,NA,30.5,NA
NLA17_WI_10124,NA,23.4,NA
NLA17_WI_10125,NA,20.3,NA
NLA17_WI_10126,NA,115,NA
NLA17_WI_10127,NA,31.1,NA
NLA17_WI_10129,NA,9.56,NA
NLA17_WI_10130,NA,21.7,NA
NLA17_WI_10133,NA,14.5,NA
NLA17_WI_10134,NA,16,NA
NLA17_WI_HP001,NA,33.35375,NA
NLA17_WI_HP003,NA,19.35875,NA
NLA17_WI_HP004,NA,10.88625,NA
NLA17_WV_10001,NA,4.22125,NA
NLA17_WV_10001,NA,12.355,NA
NLA17_WV_10002,NA,3.67625,NA
NLA17_WV_10003,NA,9.505,NA
NLA17_WV_10003,NA,11.65125,NA
NLA17_WV_10004,NA,47.80625,NA
NLA17_WV_10014,NA,40.3375,NA
NLA17_WV_10015,NA,28.325,NA
NLA17_WV_10017,NA,15.06125,NA
NLA17_WV_10019,NA,18.30625,NA
NLA17_WY_10001,NA,15.88,NA
NLA17_WY_10001,NA,15.55125,NA
NLA17_WY_10002,NA,5.65375,NA
NLA17_WY_10004,NA,23.8425,NA
NLA17_WY_10004,NA,22.28875,NA
NLA17_WY_10005,NA,73.4225,NA
NLA17_WY_10006,NA,14.85125,NA
NLA17_WY_10007,NA,12.15625,NA
NLA17_WY_10008,NA,18.6475,NA
NLA17_WY_10009,NA,6.28375,NA
NLA17_WY_10012,NA,7.40875,NA
NLA17_WY_10013,NA,42.05375,NA
NLA17_WY_10017,NA,40.15,NA
NLA17_WY_10018,NA,126.85,NA
NLA17_WY_10019,NA,102.7375,NA
NLA17_WY_10020,NA,98.42375,NA
NLA17_WY_10021,NA,0.89875,NA
NLA17_WY_10031,NA,7.67,NA
NLA17_WY_10032,NA,2.14125,NA
NLA17_WY_10038,NA,64.96625,NA
NLA17_WY_10039,NA,792.568,NA
NLA17_WY_10050,NA,24.77625,NA
NLA17_WY_HP001,NA,18.03625,NA
