PUBLICATION_DATE,UID,SITE_ID,DATE_COL,VISIT_NO,STUDY,STATE,LAB,SAMPLE_TYPE,MATRIX,BATCH_ID,ANALYTE,SAM_CODE,RESULT,RESULT_UNITS,MDL,RL,NARS_FLAG,DATE_RECEIVED,DATE_ANALYZED,HOLDING_TIME,LAB_SAMPLE_ID,LAB_COMMENT
4/9/2021,2010866,NLA17_OR-10123,06-Sep-17,1,NLA,OR,ODEQ,CHEM,WATER,NONE,DOC,REGULAR,3.8,MG/L,1,,,,,,,
4/9/2021,2011163,NLA17_OR-10125,19-Jul-17,1,NLA,OR,ODEQ,CHEM,WATER,NONE,DOC,REGULAR,4.76,MG/L,1,,,,,,,
4/9/2021,2011507,NLA17_OR-10127,03-Oct-17,1,NLA,OR,ODEQ,CHEM,WATER,NONE,DOC,REGULAR,1.34,MG/L,1,,,,,,,
4/9/2021,2010814,NLA17_OR-10128,24-Aug-17,2,NLA,OR,ODEQ,CHEM,WATER,NONE,DOC,REGULAR,3.82,MG/L,1,,,,,,,
4/9/2021,2011176,NLA17_OR-10128,27-Jun-17,1,NLA,OR,ODEQ,CHEM,WATER,NONE,DOC,REGULAR,3.21,MG/L,1,,,,,,,
4/9/2021,2010815,NLA17_OR-10132,23-Aug-17,1,NLA,OR,ODEQ,CHEM,WATER,NONE,DOC,REGULAR,1.41,MG/L,1,,,,,,,
4/9/2021,2010968,NLA17_OR-10134,28-Sep-17,1,NLA,OR,ODEQ,CHEM,WATER,NONE,DOC,REGULAR,2.03,MG/L,1,,,,,,,
4/9/2021,2011108,NLA17_OR-10143,12-Jul-17,1,NLA,OR,ODEQ,CHEM,WATER,NONE,DOC,REGULAR,3.14,MG/L,1,,,,,,,
4/9/2021,2011508,NLA17_OR-10150,04-Oct-17,1,NLA,OR,ODEQ,CHEM,WATER,NONE,DOC,REGULAR,1.93,MG/L,1,,,,,,,
4/9/2021,2011067,NLA17_OR-10151,27-Jun-17,1,NLA,OR,ODEQ,CHEM,WATER,NONE,DOC,REGULAR,3.41,MG/L,1,,,,,,,
4/9/2021,2011309,NLA17_OR-10153,09-Aug-17,1,NLA,OR,ODEQ,CHEM,WATER,NONE,DOC,REGULAR,3.42,MG/L,1,,,,,,,
4/9/2021,2011273,NLA17_OR-10154,31-Jul-17,1,NLA,OR,ODEQ,CHEM,WATER,NONE,DOC,REGULAR,5.4,MG/L,1,,,,,,,
4/9/2021,2011228,NLA17_OR-10166,26-Jul-17,1,NLA,OR,ODEQ,CHEM,WATER,NONE,DOC,REGULAR,,,1,,ND,,,,,
4/9/2021,2011181,NLA17_OR-10167,19-Jul-17,1,NLA,OR,ODEQ,CHEM,WATER,NONE,DOC,REGULAR,1.32,MG/L,1,,,,,,,
4/9/2021,2011409,NLA17_OR-10168,30-Aug-17,1,NLA,OR,ODEQ,CHEM,WATER,NONE,DOC,REGULAR,2.08,MG/L,1,,,,,,,
4/9/2021,2011437,NLA17_OR-10173,06-Sep-17,1,NLA,OR,ODEQ,CHEM,WATER,NONE,DOC,REGULAR,3.66,MG/L,1,,,,,,,
4/9/2021,2010869,NLA17_OR-10180,05-Sep-17,1,NLA,OR,ODEQ,CHEM,WATER,NONE,DOC,REGULAR,9.8,MG/L,1,,,,,,,
4/9/2021,2011314,NLA17_OR-HP003,10-Aug-17,1,NLA,OR,WRS,CHEM,WATER,170830.1,DOC,REGULAR,0.67,MG/L,0.008,0.2,,12-Aug-17,30-Aug-17,20,,
4/9/2021,2011325,NLA17_OR-HP10200,10-Aug-17,1,NLA,OR,ODEQ,CHEM,WATER,NONE,DOC,REGULAR,1.6,MG/L,1,,,,,,,
4/9/2021,2010593,NLA17_PA-10001,26-Jul-17,1,NLA,PA,WRS,CHEM,WATER,170811.1,DOC,REGULAR,2.69,MG/L,0.008,0.2,,27-Jul-17,11-Aug-17,16,,
4/9/2021,2010897,NLA17_PA-10001,12-Sep-17,2,NLA,PA,WRS,CHEM,WATER,170920.1,DOC,REGULAR,3.16,MG/L,0.008,0.2,,13-Sep-17,20-Sep-17,8,,
4/9/2021,2010880,NLA17_PA-10002,08-Sep-17,1,NLA,PA,WRS,CHEM,WATER,170920.1,DOC,REGULAR,4.14,MG/L,0.008,0.2,,09-Sep-17,20-Sep-17,12,,Ice in cubitainer
4/9/2021,2010377,NLA17_PA-10003,29-Jun-17,1,NLA,PA,WRS,CHEM,WATER,170710.1,DOC,REGULAR,1.4,MG/L,0.008,0.2,,30-Jun-17,10-Jul-17,11,,
4/9/2021,2010935,NLA17_PA-10004,20-Sep-17,1,NLA,PA,WRS,CHEM,WATER,171005.1,DOC,REGULAR,2.75,MG/L,0.008,0.2,,21-Sep-17,05-Oct-17,15,,
4/9/2021,2010306,NLA17_PA-10005,21-Jun-17,1,NLA,PA,WRS,CHEM,WATER,170703.1,DOC,REGULAR,5.12,MG/L,0.008,0.2,,22-Jun-17,03-Jul-17,12,,
4/9/2021,2010365,NLA17_PA-10006,28-Jun-17,1,NLA,PA,WRS,CHEM,WATER,170710.1,DOC,REGULAR,3.09,MG/L,0.008,0.2,,29-Jun-17,10-Jul-17,12,,
4/9/2021,2010717,NLA17_PA-10006,10-Aug-17,2,NLA,PA,WRS,CHEM,WATER,170830.1,DOC,REGULAR,2.97,MG/L,0.008,0.2,,11-Aug-17,30-Aug-17,20,,
4/9/2021,2010929,NLA17_PA-10007,19-Sep-17,1,NLA,PA,WRS,CHEM,WATER,171005.1,DOC,REGULAR,2.81,MG/L,0.008,0.2,,21-Sep-17,05-Oct-17,16,,
4/9/2021,2010673,NLA17_PA-10008,03-Aug-17,1,NLA,PA,WRS,CHEM,WATER,170825.1,DOC,REGULAR,3.57,MG/L,0.008,0.2,,04-Aug-17,25-Aug-17,22,,
4/9/2021,2010283,NLA17_PA-10010,20-Jun-17,1,NLA,PA,WRS,CHEM,WATER,170630.1,DOC,REGULAR,4.81,MG/L,0.008,0.2,,21-Jun-17,30-Jun-17,10,,
4/9/2021,2010691,NLA17_PA-10011,08-Aug-17,1,NLA,PA,WRS,CHEM,WATER,170825.1,DOC,REGULAR,7.71,MG/L,0.008,0.2,,09-Aug-17,25-Aug-17,17,,
4/9/2021,2010431,NLA17_PA-10013,11-Jul-17,1,NLA,PA,WRS,CHEM,WATER,170728.1,DOC,REGULAR,2.81,MG/L,0.008,0.2,,12-Jul-17,28-Jul-17,17,,
4/9/2021,2010415,NLA17_PA-10015,06-Jul-17,1,NLA,PA,WRS,CHEM,WATER,170724.1,DOC,REGULAR,5.81,MG/L,0.008,0.2,,07-Jul-17,24-Jul-17,18,,
4/9/2021,2010452,NLA17_PA-10025,12-Jul-17,1,NLA,PA,WRS,CHEM,WATER,170731.1,DOC,REGULAR,8.49,MG/L,0.008,0.2,,13-Jul-17,31-Jul-17,19,,
4/9/2021,2010707,NLA17_PA-10030,09-Aug-17,1,NLA,PA,WRS,CHEM,WATER,170828.1,DOC,REGULAR,16.74,MG/L,0.008,0.2,,10-Aug-17,28-Aug-17,19,,
4/9/2021,2010917,NLA17_PA-10042,14-Sep-17,1,NLA,PA,WRS,CHEM,WATER,170925.1,DOC,REGULAR,2.34,MG/L,0.008,0.2,,15-Sep-17,25-Sep-17,11,,
4/9/2021,2010947,NLA17_PA-10047,21-Sep-17,1,NLA,PA,WRS,CHEM,WATER,171005.1,DOC,REGULAR,4.99,MG/L,0.008,0.2,,22-Sep-17,05-Oct-17,14,,
4/9/2021,2010434,NLA17_PA-HP001,11-Jul-17,1,NLA,PA,WRS,CHEM,WATER,170728.1,DOC,REGULAR,1.46,MG/L,0.008,0.2,,12-Jul-17,28-Jul-17,17,,
4/9/2021,2010468,NLA17_PA-HP002,12-Jul-17,1,NLA,PA,WRS,CHEM,WATER,170728.1,DOC,REGULAR,3.14,MG/L,0.008,0.2,,13-Jul-17,28-Jul-17,16,,
4/9/2021,2010658,NLA17_RI-10001,01-Aug-17,1,NLA,RI,WRS,CHEM,WATER,170822.1,DOC,REGULAR,7.15,MG/L,0.008,0.2,,02-Aug-17,22-Aug-17,21,,"Cooler ice melted, no tape around cap, 2.7C"
4/9/2021,2010963,NLA17_RI-10001,27-Sep-17,2,NLA,RI,WRS,CHEM,WATER,171019.1,DOC,REGULAR,7.03,MG/L,0.008,0.2,,28-Sep-17,19-Oct-17,22,,
4/9/2021,2010560,NLA17_RI-10002,20-Jul-17,1,NLA,RI,WRS,CHEM,WATER,170807.1,DOC,REGULAR,5.98,MG/L,0.008,0.2,,21-Jul-17,07-Aug-17,18,,
4/9/2021,2010692,NLA17_RI-10005,08-Aug-17,1,NLA,RI,WRS,CHEM,WATER,170828.1,DOC,REGULAR,3.05,MG/L,0.008,0.2,,09-Aug-17,28-Aug-17,20,,
4/9/2021,2010601,NLA17_RI-10006,27-Jul-17,1,NLA,RI,WRS,CHEM,WATER,170814.1,DOC,REGULAR,7.13,MG/L,0.008,0.2,,29-Jul-17,14-Aug-17,18,,"Cooler ice melted, 7.8C"
4/9/2021,2010519,NLA17_RI-10008,19-Jul-17,1,NLA,RI,WRS,CHEM,WATER,170807.1,DOC,REGULAR,3.56,MG/L,0.008,0.2,,20-Jul-17,07-Aug-17,19,,
4/9/2021,2010417,NLA17_RI-10010,06-Jul-17,1,NLA,RI,WRS,CHEM,WATER,170728.1,DOC,REGULAR,7.35,MG/L,0.008,0.2,,07-Jul-17,28-Jul-17,22,,
4/9/2021,2010715,NLA17_RI-10010,10-Aug-17,2,NLA,RI,WRS,CHEM,WATER,170830.1,DOC,REGULAR,7.05,MG/L,0.008,0.2,,11-Aug-17,30-Aug-17,20,,
4/9/2021,2010571,NLA17_RI-10011,25-Jul-17,1,NLA,RI,WRS,CHEM,WATER,170809.1,DOC,REGULAR,2.49,MG/L,0.008,0.2,,26-Jul-17,09-Aug-17,15,,
4/9/2021,2010671,NLA17_RI-10019,03-Aug-17,1,NLA,RI,WRS,CHEM,WATER,170825.1,DOC,REGULAR,4.07,MG/L,0.008,0.2,,04-Aug-17,25-Aug-17,22,,"Cooler ice melted, no tape around cap, 10.9C"
4/9/2021,2010443,NLA17_SC-10002,11-Jul-17,1,NLA,SC,WRS,CHEM,WATER,170731.1,DOC,REGULAR,3.87,MG/L,0.008,0.2,,13-Jul-17,31-Jul-17,20,,
4/9/2021,2010941,NLA17_SC-10002,19-Sep-17,2,NLA,SC,WRS,CHEM,WATER,171005.1,DOC,REGULAR,3.65,MG/L,0.008,0.2,,21-Sep-17,05-Oct-17,16,,
4/9/2021,2010397,NLA17_SC-10003,29-Jun-17,1,NLA,SC,WRS,CHEM,WATER,170714.1,DOC,REGULAR,11.21,MG/L,0.008,0.2,,01-Jul-17,14-Jul-17,15,,10 ml air in cubitainer
4/9/2021,2010616,NLA17_SC-10003,27-Jul-17,2,NLA,SC,WRS,CHEM,WATER,170814.1,DOC,REGULAR,10.26,MG/L,0.008,0.2,,29-Jul-17,14-Aug-17,18,,
4/9/2021,2010621,NLA17_SC-10004,28-Jul-17,1,NLA,SC,WRS,CHEM,WATER,170814.1,DOC,REGULAR,4.42,MG/L,0.008,0.2,,29-Jul-17,14-Aug-17,17,,
4/9/2021,2010646,NLA17_SC-10010,01-Aug-17,1,NLA,SC,WRS,CHEM,WATER,170822.1,DOC,REGULAR,1.44,MG/L,0.008,0.2,,02-Aug-17,22-Aug-17,21,,
4/9/2021,2010589,NLA17_SC-10011,26-Jul-17,1,NLA,SC,WRS,CHEM,WATER,170811.1,DOC,REGULAR,2.19,MG/L,0.008,0.2,,27-Jul-17,11-Aug-17,16,,
4/9/2021,2010672,NLA17_SC-10012,03-Aug-17,1,NLA,SC,WRS,CHEM,WATER,170825.1,DOC,REGULAR,2.1,MG/L,0.008,0.2,,04-Aug-17,25-Aug-17,22,,
4/9/2021,2010450,NLA17_SC-10015,12-Jul-17,1,NLA,SC,WRS,CHEM,WATER,170731.1,DOC,REGULAR,4.6,MG/L,0.008,0.2,,13-Jul-17,31-Jul-17,19,,
4/9/2021,2010620,NLA17_SC-10016,28-Jul-17,1,NLA,SC,WRS,CHEM,WATER,170814.1,DOC,REGULAR,4.08,MG/L,0.008,0.2,,29-Jul-17,14-Aug-17,17,,10 ml air in cubitainer
4/9/2021,2010617,NLA17_SC-10023,27-Jul-17,1,NLA,SC,WRS,CHEM,WATER,170814.1,DOC,REGULAR,2.59,MG/L,0.008,0.2,,29-Jul-17,14-Aug-17,18,,
4/9/2021,2010444,NLA17_SC-10024,11-Jul-17,1,NLA,SC,WRS,CHEM,WATER,170731.1,DOC,REGULAR,3.87,MG/L,0.008,0.2,,13-Jul-17,31-Jul-17,20,,
4/9/2021,2010483,NLA17_SC-10027,13-Jul-17,1,NLA,SC,WRS,CHEM,WATER,170731.1,DOC,REGULAR,7.51,MG/L,0.008,0.2,,14-Jul-17,31-Jul-17,18,,
4/9/2021,2010833,NLA17_SC-HP002,29-Aug-17,1,NLA,SC,WRS,CHEM,WATER,170913.1,DOC,REGULAR,1.03,MG/L,0.008,0.2,,30-Aug-17,13-Sep-17,15,,
4/9/2021,2010552,NLA17_SD-10001,21-Jul-17,2,NLA,SD,WRS,CHEM,WATER,170807.1,DOC,REGULAR,3.55,MG/L,0.008,0.2,,22-Jul-17,07-Aug-17,17,,
4/9/2021,2010976,NLA17_SD-10001,01-Jun-17,1,NLA,SD,WRS,CHEM,WATER,170608.1,DOC,REGULAR,3.53,MG/L,0.008,0.2,,02-Jun-17,08-Jun-17,7,,
4/9/2021,2010374,NLA17_SD-10002,28-Jun-17,1,NLA,SD,WRS,CHEM,WATER,170724.1,DOC,REGULAR,20.15,MG/L,0.008,0.2,,30-Jun-17,24-Jul-17,26,,
4/9/2021,2010392,NLA17_SD-10003,29-Jun-17,1,NLA,SD,WRS,CHEM,WATER,170710.1,DOC,REGULAR,11.24,MG/L,0.008,0.2,,30-Jun-17,10-Jul-17,11,,
4/9/2021,2010264,NLA17_SD-10004,15-Jun-17,1,NLA,SD,WRS,CHEM,WATER,170630.1,DOC,REGULAR,8.29,MG/L,0.008,0.2,,17-Jun-17,30-Jun-17,15,,
4/9/2021,2010293,NLA17_SD-10005,20-Jun-17,1,NLA,SD,WRS,CHEM,WATER,170703.1,DOC,REGULAR,14.06,MG/L,0.008,0.2,,22-Jun-17,03-Jul-17,13,,
4/9/2021,2011253,NLA17_SD-10006,02-Aug-17,1,NLA,SD,WRS,CHEM,WATER,170822.1,DOC,REGULAR,9.91,MG/L,0.008,0.2,,03-Aug-17,22-Aug-17,20,,
4/9/2021,2010587,NLA17_SD-10007,25-Jul-17,1,NLA,SD,WRS,CHEM,WATER,170814.1,DOC,REGULAR,20.64,MG/L,0.008,0.2,,27-Jul-17,14-Aug-17,20,,
4/9/2021,2011125,NLA17_SD-10008,17-Jul-17,1,NLA,SD,WRS,CHEM,WATER,170804.1,DOC,REGULAR,19.32,MG/L,0.008,0.2,,18-Jul-17,04-Aug-17,18,,
4/9/2021,2011328,NLA17_SD-10009,15-Aug-17,1,NLA,SD,WRS,CHEM,WATER,170830.1,DOC,REGULAR,6.95,MG/L,0.008,0.2,,16-Aug-17,30-Aug-17,15,,Ice in cubitainer
4/9/2021,2011029,NLA17_SD-10010,19-Jun-17,1,NLA,SD,WRS,CHEM,WATER,170630.1,DOC,REGULAR,38.09,MG/L,0.008,0.2,,20-Jun-17,30-Jun-17,11,,
4/9/2021,2011086,NLA17_SD-10010,07-Jul-17,2,NLA,SD,WRS,CHEM,WATER,170724.1,DOC,REGULAR,40.89,MG/L,0.008,0.2,,08-Jul-17,24-Jul-17,17,,
4/9/2021,2010421,NLA17_SD-10011,10-Jul-17,1,NLA,SD,WRS,CHEM,WATER,170728.1,DOC,REGULAR,29.65,MG/L,0.008,0.2,,11-Jul-17,28-Jul-17,18,,
4/9/2021,2011009,NLA17_SD-10012,12-Jun-17,1,NLA,SD,WRS,CHEM,WATER,170623.1,DOC,REGULAR,20.01,MG/L,0.008,0.2,S,15-Jun-17,23-Jun-17,11,,
4/9/2021,2010265,NLA17_SD-10013,15-Jun-17,1,NLA,SD,WRS,CHEM,WATER,170626.1,DOC,REGULAR,49.74,MG/L,0.008,0.2,,16-Jun-17,26-Jun-17,11,,
4/9/2021,2011027,NLA17_SD-10014,16-Jun-17,1,NLA,SD,WRS,CHEM,WATER,170630.1,DOC,REGULAR,18.31,MG/L,0.008,0.2,,17-Jun-17,30-Jun-17,14,,
4/9/2021,2010993,NLA17_SD-10015,06-Jun-17,1,NLA,SD,WRS,CHEM,WATER,170623.1,DOC,REGULAR,16.07,MG/L,0.008,0.2,,07-Jun-17,23-Jun-17,17,,
4/9/2021,2011019,NLA17_SD-10016,14-Jun-17,1,NLA,SD,WRS,CHEM,WATER,170626.1,DOC,REGULAR,19.93,MG/L,0.008,0.2,,16-Jun-17,26-Jun-17,12,,
4/9/2021,2011216,NLA17_SD-10017,26-Jul-17,1,NLA,SD,WRS,CHEM,WATER,170814.1,DOC,REGULAR,23.18,MG/L,0.008,0.2,,28-Jul-17,14-Aug-17,19,,
4/9/2021,2010630,NLA17_SD-10019,26-Jul-17,1,NLA,SD,WRS,CHEM,WATER,170811.1,DOC,REGULAR,31.44,MG/L,0.008,0.2,,28-Jul-17,11-Aug-17,16,,"Cooler ice melted, 7.8C"
4/9/2021,2010202,NLA17_SD-10020,07-Jun-17,1,NLA,SD,WRS,CHEM,WATER,170614.1,DOC,REGULAR,10.78,MG/L,0.008,0.2,,08-Jun-17,14-Jun-17,7,,
4/9/2021,2010466,NLA17_SD-10022,12-Jul-17,1,NLA,SD,WRS,CHEM,WATER,170731.1,DOC,REGULAR,4.68,MG/L,0.008,0.2,,13-Jul-17,31-Jul-17,19,,
4/9/2021,2010320,NLA17_SD-10023,21-Jun-17,1,NLA,SD,WRS,CHEM,WATER,170703.1,DOC,REGULAR,15.96,MG/L,0.008,0.2,,23-Jun-17,03-Jul-17,12,,
4/9/2021,2010998,NLA17_SD-10025,07-Jun-17,1,NLA,SD,WRS,CHEM,WATER,170621.1,DOC,REGULAR,8.55,MG/L,0.008,0.2,,09-Jun-17,21-Jun-17,14,,
4/9/2021,2011012,NLA17_SD-10033,13-Jun-17,1,NLA,SD,WRS,CHEM,WATER,170623.1,DOC,REGULAR,10.73,MG/L,0.008,0.2,,15-Jun-17,23-Jun-17,10,,
4/9/2021,2010569,NLA17_SD-10035,24-Jul-17,1,NLA,SD,WRS,CHEM,WATER,170809.1,DOC,REGULAR,26.9,MG/L,0.008,0.2,,26-Jul-17,09-Aug-17,16,,
4/9/2021,2010433,NLA17_SD-10037,11-Jul-17,1,NLA,SD,WRS,CHEM,WATER,170728.1,DOC,REGULAR,13.76,MG/L,0.008,0.2,,12-Jul-17,28-Jul-17,17,,
4/9/2021,2010362,NLA17_SD-10039,27-Jun-17,1,NLA,SD,WRS,CHEM,WATER,170705.1,DOC,REGULAR,12.02,MG/L,0.008,0.2,,28-Jun-17,05-Jul-17,8,,
4/9/2021,2011017,NLA17_SD-10042,14-Jun-17,1,NLA,SD,WRS,CHEM,WATER,170630.1,DOC,REGULAR,24.14,MG/L,0.008,0.2,,16-Jun-17,30-Jun-17,16,,
4/9/2021,2010649,NLA17_SD-10052,01-Aug-17,1,NLA,SD,WRS,CHEM,WATER,170822.1,DOC,REGULAR,23.92,MG/L,0.008,0.2,,03-Aug-17,22-Aug-17,21,,
4/9/2021,2011240,NLA17_SD-10053,31-Jul-17,1,NLA,SD,WRS,CHEM,WATER,170822.1,DOC,REGULAR,3.75,MG/L,0.008,0.2,S,03-Aug-17,22-Aug-17,22,,
4/9/2021,2010884,NLA17_SD-10057,06-Sep-17,1,NLA,SD,WRS,CHEM,WATER,170918.1,DOC,REGULAR,11.94,MG/L,0.008,0.2,,08-Sep-17,18-Sep-17,12,,
4/9/2021,2010984,NLA17_SD-10067,05-Jun-17,1,NLA,SD,WRS,CHEM,WATER,170614.1,DOC,REGULAR,19.8,MG/L,0.008,0.2,,07-Jun-17,14-Jun-17,9,,
4/9/2021,2010321,NLA17_SD-10073,21-Jun-17,1,NLA,SD,WRS,CHEM,WATER,170705.1,DOC,REGULAR,21.79,MG/L,0.008,0.2,,23-Jun-17,05-Jul-17,14,,
4/9/2021,2010561,NLA17_SD-10081,19-Jul-17,1,NLA,SD,WRS,CHEM,WATER,170809.1,DOC,REGULAR,21.43,MG/L,0.008,0.2,,21-Jul-17,09-Aug-17,21,,
4/9/2021,2010602,NLA17_SD-10088,26-Jul-17,1,NLA,SD,WRS,CHEM,WATER,170811.1,DOC,REGULAR,21.41,MG/L,0.008,0.2,,28-Jul-17,11-Aug-17,16,,
4/9/2021,2010705,NLA17_SD-10090,09-Aug-17,1,NLA,SD,WRS,CHEM,WATER,170828.1,DOC,REGULAR,42.1,MG/L,0.008,0.2,,10-Aug-17,28-Aug-17,19,,
4/9/2021,2011441,NLA17_SD-10092,07-Sep-17,1,NLA,SD,WRS,CHEM,WATER,170920.1,DOC,REGULAR,16.5,MG/L,0.008,0.2,,08-Sep-17,20-Sep-17,13,,
4/9/2021,2010879,NLA17_SD-10093,08-Sep-17,1,NLA,SD,WRS,CHEM,WATER,170925.1,DOC,REGULAR,12.84,MG/L,0.008,0.2,,09-Sep-17,25-Sep-17,17,,
4/9/2021,2011183,NLA17_SD-10097,24-Jul-17,1,NLA,SD,WRS,CHEM,WATER,170809.1,DOC,REGULAR,26.72,MG/L,0.008,0.2,,26-Jul-17,09-Aug-17,16,,
4/9/2021,2010965,NLA17_SD-10098,26-Sep-17,1,NLA,SD,WRS,CHEM,WATER,171019.1,DOC,REGULAR,24.19,MG/L,0.008,0.2,,28-Sep-17,19-Oct-17,23,,"Cooler ice melted, 9.4C"
4/9/2021,2011195,NLA17_SD-10104,25-Jul-17,1,NLA,SD,WRS,CHEM,WATER,170811.1,DOC,REGULAR,19.63,MG/L,0.008,0.2,,27-Jul-17,11-Aug-17,17,,
4/9/2021,2010704,NLA17_SD-10105,08-Aug-17,1,NLA,SD,WRS,CHEM,WATER,170828.1,DOC,REGULAR,18.88,MG/L,0.008,0.2,,10-Aug-17,28-Aug-17,20,,
4/9/2021,2010760,NLA17_SD-10111,16-Aug-17,1,NLA,SD,WRS,CHEM,WATER,170901.1,DOC,REGULAR,27.32,MG/L,0.008,0.2,,17-Aug-17,01-Sep-17,16,,
4/9/2021,2010798,NLA17_SD-10112,23-Aug-17,1,NLA,SD,WRS,CHEM,WATER,170906.1,DOC,REGULAR,13.78,MG/L,0.008,0.2,,24-Aug-17,06-Sep-17,14,,
4/9/2021,2011425,NLA17_SD-10114,06-Sep-17,1,NLA,SD,WRS,CHEM,WATER,170918.1,DOC,REGULAR,6.61,MG/L,0.008,0.2,,08-Sep-17,18-Sep-17,12,,
4/9/2021,2010784,NLA17_SD-HP001,22-Aug-17,1,NLA,SD,WRS,CHEM,WATER,170906.1,DOC,REGULAR,13.01,MG/L,0.008,0.2,,23-Aug-17,06-Sep-17,15,,
4/9/2021,2010207,NLA17_TN-10001,08-Jun-17,1,NLA,TN,WRS,CHEM,WATER,170621.1,DOC,REGULAR,2.97,MG/L,0.008,0.2,,09-Jun-17,21-Jun-17,13,,
4/9/2021,2011152,NLA17_TN-10001,20-Jul-17,2,NLA,TN,WRS,CHEM,WATER,170807.1,DOC,REGULAR,8.13,MG/L,0.008,0.2,,22-Jul-17,07-Aug-17,18,,
4/9/2021,2010994,NLA17_TN-10002,06-Jun-17,1,NLA,TN,WRS,CHEM,WATER,170614.1,DOC,REGULAR,2.25,MG/L,0.008,0.2,,08-Jun-17,14-Jun-17,8,,
4/9/2021,2010182,NLA17_TN-10003,02-Jun-17,1,NLA,TN,WRS,CHEM,WATER,170608.1,DOC,REGULAR,3.9,MG/L,0.008,0.2,,03-Jun-17,08-Jun-17,6,,
4/9/2021,2011138,NLA17_TN-10003,19-Jul-17,2,NLA,TN,WRS,CHEM,WATER,170804.1,DOC,REGULAR,3.83,MG/L,0.008,0.2,,20-Jul-17,04-Aug-17,16,,
4/9/2021,2010195,NLA17_TN-10004,07-Jun-17,1,NLA,TN,WRS,CHEM,WATER,170614.1,DOC,REGULAR,3.89,MG/L,0.008,0.2,,08-Jun-17,14-Jun-17,7,,
4/9/2021,2010345,NLA17_TN-10005,26-Jun-17,1,NLA,TN,WRS,CHEM,WATER,170705.1,DOC,REGULAR,1.1,MG/L,0.008,0.2,,27-Jun-17,05-Jul-17,9,,
4/9/2021,2010721,NLA17_TN-10006,11-Aug-17,1,NLA,TN,WRS,CHEM,WATER,170830.1,DOC,REGULAR,1.87,MG/L,0.008,0.2,,12-Aug-17,30-Aug-17,19,,
4/9/2021,2010700,NLA17_TN-10015,09-Aug-17,1,NLA,TN,WRS,CHEM,WATER,170828.1,DOC,REGULAR,3.03,MG/L,0.008,0.2,,10-Aug-17,28-Aug-17,19,,
4/9/2021,2010818,NLA17_TN-10022,25-Aug-17,1,NLA,TN,WRS,CHEM,WATER,170908.1,DOC,REGULAR,5.6,MG/L,0.008,0.2,,26-Aug-17,08-Sep-17,14,,
4/9/2021,2010825,NLA17_TN-10023,28-Aug-17,1,NLA,TN,WRS,CHEM,WATER,170908.1,DOC,REGULAR,5.11,MG/L,0.008,0.2,,29-Aug-17,08-Sep-17,11,,
4/9/2021,2010189,NLA17_TX-10001,06-Jun-17,1,NLA,TX,WRS,CHEM,WATER,170614.1,DOC,REGULAR,5.76,MG/L,0.008,0.2,,08-Jun-17,14-Jun-17,8,,
4/9/2021,2010642,NLA17_TX-10001,01-Aug-17,2,NLA,TX,WRS,CHEM,WATER,170822.1,DOC,REGULAR,6.36,MG/L,0.008,0.2,,02-Aug-17,22-Aug-17,21,,
4/9/2021,2010447,NLA17_TX-10002,11-Jul-17,1,NLA,TX,WRS,CHEM,WATER,170731.1,DOC,REGULAR,7.84,MG/L,0.008,0.2,,13-Jul-17,31-Jul-17,20,,
4/9/2021,2010758,NLA17_TX-10003,16-Aug-17,1,NLA,TX,WRS,CHEM,WATER,170901.1,DOC,REGULAR,4.7,MG/L,0.008,0.2,,17-Aug-17,01-Sep-17,16,,
4/9/2021,2010499,NLA17_TX-10004,16-Jul-17,1,NLA,TX,WRS,CHEM,WATER,170804.1,DOC,REGULAR,5.44,MG/L,0.008,0.2,,18-Jul-17,04-Aug-17,19,,
4/9/2021,2010703,NLA17_TX-10005,09-Aug-17,1,NLA,TX,WRS,CHEM,WATER,170828.1,DOC,REGULAR,7.98,MG/L,0.008,0.2,,10-Aug-17,28-Aug-17,19,,
4/9/2021,2010285,NLA17_TX-10006,20-Jun-17,1,NLA,TX,WRS,CHEM,WATER,170703.1,DOC,REGULAR,3.18,MG/L,0.008,0.2,,21-Jun-17,03-Jul-17,13,,
4/9/2021,2010900,NLA17_TX-10007,12-Sep-17,1,NLA,TX,WRS,CHEM,WATER,170925.1,DOC,REGULAR,6.15,MG/L,0.008,0.2,,14-Sep-17,25-Sep-17,13,,Ice in cubitainer
4/9/2021,2010253,NLA17_TX-10008,15-Jun-17,1,NLA,TX,WRS,CHEM,WATER,170626.1,DOC,REGULAR,10.53,MG/L,0.008,0.2,,17-Jun-17,26-Jun-17,11,,
4/9/2021,2010659,NLA17_TX-10008,02-Aug-17,2,NLA,TX,WRS,CHEM,WATER,170822.1,DOC,REGULAR,11.02,MG/L,0.008,0.2,,03-Aug-17,22-Aug-17,20,,
4/9/2021,2010728,NLA17_TX-10009,10-Aug-17,1,NLA,TX,WRS,CHEM,WATER,170830.1,DOC,REGULAR,5.33,MG/L,0.008,0.2,,12-Aug-17,30-Aug-17,20,,
4/9/2021,2010909,NLA17_TX-10010,13-Sep-17,1,NLA,TX,WRS,CHEM,WATER,170925.1,DOC,REGULAR,2.53,MG/L,0.008,0.2,,14-Sep-17,25-Sep-17,12,,
